Season,Match,Y/M/D,Pool,Week,City,Country,Team,VS_Team,SET_Won,SET_Lost,Point1,Point2,Point3,Point4,Point5,VS_Point1,VS_Point2,VS_Point3,VS_Point4,VS_Point5,SET,Player No,Player Name,C,Position,SCORING_Total ABS,SCORING_Attack Points,SCORING_Block Points,SCORING_Serve Points,SCORING_Errors,SCORING_Efficiency %,ATTACK_Point,ATTACK_Errors,ATTACK_Attempts,ATTACK_Total,ATTACK_Efficiency %,BLOCK_Point,BLOCK_Errors,BLOCK_Touches,BLOCK_Total,BLOCK_Efficiency %,SERVE_Point,SERVE_Errors,SERVE_Attempts,SERVE_Total,SERVE_Efficiency %,RECEPTION_Successful,RECEPTION_Errors,RECEPTION_Attempts,RECEPTION_Total,RECEPTION_Efficiency %,DIG_Digs,DIG_Errors,DIG_Total,DIG_Efficiency %,SET_Point,SET_Errors,SET_Attempts,SET_Total,SET_Efficiency %
2021,1,2021/5/25,1,Preliminary,Rimini,Italy,Netherlands,Belgium,3,0,25,25,25,-,-,21,19,18,-,-,SET 3,19,Van Avermaet Silke,-,MB,0,0,0,0,-,0,0,0,1,1,0,0,0,0,0,-,0,0,1,1,0,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2021,1,2021/5/25,1,Preliminary,Rimini,Italy,Netherlands,Belgium,3,0,25,25,25,-,-,21,19,18,-,-,SET 3,21,Stragier Manon,-,OH,0,0,0,0,-,0,0,0,0,0,-,0,0,0,0,-,0,0,1,1,0,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2021,1,2021/5/25,1,Preliminary ,Rimini,Italy,Belgium,Netherlands,0,3,21,19,18,-,-,25,25,25,-,-,ALL SETS,1,Knip Kirsten,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2021,1,2021/5/25,1,Preliminary ,Rimini,Italy,Belgium,Netherlands,0,3,21,19,18,-,-,25,25,25,-,-,ALL SETS,2,Savelkoel Fleur,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2021,1,2021/5/25,1,Preliminary ,Rimini,Italy,Belgium,Netherlands,0,3,21,19,18,-,-,25,25,25,-,-,ALL SETS,8,Korevaar Demi,-,MB,0,0,0,0,-,0,0,0,0,0,-,0,0,0,0,-,0,0,5,5,0,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2021,1,2021/5/25,1,Preliminary ,Rimini,Italy,Belgium,Netherlands,0,3,21,19,18,-,-,25,25,25,-,-,ALL SETS,9,Schoot Myrthe,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,4,0,6,10,40,15,2,18,72.22,0,0,2,2,0
2021,1,2021/5/25,1,Preliminary ,Rimini,Italy,Belgium,Netherlands,0,3,21,19,18,-,-,25,25,25,-,-,ALL SETS,10,van Aalen Sarah,-,S,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2021,1,2021/5/25,1,Preliminary ,Rimini,Italy,Belgium,Netherlands,0,3,21,19,18,-,-,25,25,25,-,-,ALL SETS,11,Buijs Anne,C,OH,12,12,0,0,-,8.89,12,4,11,27,29.63,0,3,4,7,-42.86,0,1,10,11,-9.09,13,2,12,27,40.74,10,0,10,100,0,0,1,1,0
2021,1,2021/5/25,1,Preliminary ,Rimini,Italy,Belgium,Netherlands,0,3,21,19,18,-,-,25,25,25,-,-,ALL SETS,12,Bongaerts Britt,-,S,3,2,1,0,-,5.26,2,0,3,5,40,1,1,3,5,0,0,1,8,9,-11.11,0,0,0,0,-,2,1,3,33.33,36,0,62,98,36.73
2021,1,2021/5/25,1,Preliminary ,Rimini,Italy,Belgium,Netherlands,0,3,21,19,18,-,-,25,25,25,-,-,ALL SETS,16,Baijens Indy,-,MB,10,9,0,1,-,0,9,2,6,17,41.18,0,5,6,11,-45.45,1,3,3,7,-28.57,0,0,0,0,-,1,0,1,100,0,0,0,0,-
2021,1,2021/5/25,1,Preliminary ,Rimini,Italy,Belgium,Netherlands,0,3,21,19,18,-,-,25,25,25,-,-,ALL SETS,18,Jasper Marrit,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2021,1,2021/5/25,1,Preliminary ,Rimini,Italy,Belgium,Netherlands,0,3,21,19,18,-,-,25,25,25,-,-,ALL SETS,19,Daalderop Nika,-,OH,10,7,2,1,-,6.82,7,3,11,21,19.05,2,3,2,7,-14.29,1,1,14,16,0,6,0,5,11,54.55,8,6,15,13.33,0,0,0,0,-
2021,1,2021/5/25,1,Preliminary ,Rimini,Italy,Belgium,Netherlands,0,3,21,19,18,-,-,25,25,25,-,-,ALL SETS,23,Timmerman Eline,-,MB,10,7,1,2,-,3.03,7,2,2,11,45.45,1,4,4,9,-33.33,2,3,8,13,-7.69,0,0,0,0,-,4,0,5,80,0,0,1,1,0
2021,1,2021/5/25,1,Preliminary ,Rimini,Italy,Belgium,Netherlands,0,3,21,19,18,-,-,25,25,25,-,-,ALL SETS,24,de Zwart Laura,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2021,1,2021/5/25,1,Preliminary ,Rimini,Italy,Belgium,Netherlands,0,3,21,19,18,-,-,25,25,25,-,-,ALL SETS,26,Dambrink Elles,-,O,13,10,2,1,-,28.57,10,1,15,26,34.62,2,0,2,4,50,1,0,11,12,8.33,1,0,0,1,100,5,0,5,100,0,0,0,0,-
