Season,Match,Y/M/D,Pool,Week,City,Country,Team,VS_Team,SET,VS_SET,Point1,Point2,Point3,Point4,Point5,VS_Point1,VS_Point2,VS_Point3,VS_Point4,VS_Point5,SET,Service points won,Receiver points won,SCORING_Total ABS,SCORING_Attack Points,SCORING_Block Points,SCORING_Serve Points,SCORING_Errors,ATTACK_Point,ATTACK_Errors,ATTACK_Attempts,ATTACK_Total,BLOCK_Point,BLOCK_Errors,BLOCK_Touches,BLOCK_Total,SERVE_Point,SERVE_Errors,SERVE_Attempts,SERVE_Total,RECEPTION_Successful,RECEPTION_Errors,RECEPTION_Attempts,RECEPTION_Total,DIG_Digs,DIG_Errors,DIG_Total,SET_Point,SET_Errors,SET_Attempts,SET_Total
2024,98,2024/6/20,Quarter_Finals,Final_Round,Bangkok,Thailand,Thailand,Brazil,0,3,21,20,23,-,-,25,25,25,-,-,1,2/21 (10%),19/25 (76%),15,13,2,0,-,13,1,14,28,2,7,3,12,0,5,16,21,6,3,11,20,10,5,15,6,0,20,26
2024,98,2024/6/20,Quarter_Finals,Final_Round,Bangkok,Thailand,Thailand,Brazil,0,3,21,20,23,-,-,25,25,25,-,-,2,7/21 (33%),13/24 (54%),12,10,1,1,-,10,4,16,30,1,8,5,14,1,2,18,21,7,1,12,20,10,3,16,7,1,24,32
2024,98,2024/6/20,Quarter_Finals,Final_Round,Bangkok,Thailand,Thailand,Brazil,0,3,21,20,23,-,-,25,25,25,-,-,3,10/23 (43%),13/25 (52%),19,15,3,1,-,15,6,9,30,3,6,7,16,1,1,21,23,11,1,10,22,10,6,17,5,1,25,31
2024,98,2024/6/20,Quarter_Finals,Final_Round,Bangkok,Thailand,Brazil,Thailand,3,0,25,25,25,-,-,21,20,23,-,-,ALL,29/74 (39%),46/65 (71%),62,48,9,5,-,48,13,34,95,9,14,16,39,5,11,58,74,22,2,33,57,35,11,51,22,0,67,89
2024,98,2024/6/20,Quarter_Finals,Final_Round,Bangkok,Thailand,Brazil,Thailand,3,0,25,25,25,-,-,21,20,23,-,-,1,6/25 (24%),19/21 (90%),19,15,1,3,-,15,3,7,25,1,5,4,10,3,5,17,25,7,0,9,16,10,3,16,7,0,17,24
2024,98,2024/6/20,Quarter_Finals,Final_Round,Bangkok,Thailand,Brazil,Thailand,3,0,25,25,25,-,-,21,20,23,-,-,2,11/24 (46%),14/21 (67%),21,17,3,1,-,17,5,13,35,3,2,8,13,1,4,19,24,7,1,11,19,14,2,18,6,0,26,32
2024,98,2024/6/20,Quarter_Finals,Final_Round,Bangkok,Thailand,Brazil,Thailand,3,0,25,25,25,-,-,21,20,23,-,-,3,12/25 (48%),13/23 (57%),22,16,5,1,-,16,5,14,35,5,7,4,16,1,2,22,25,8,1,13,22,11,6,17,9,0,24,33
2024,99,2024/6/21,Quarter_Finals,Final_Round,Bangkok,Thailand,Italy,USA,3,0,25,25,25,-,-,21,21,23,-,-,ALL,30/74 (41%),45/66 (68%),52,40,11,1,-,40,10,40,90,11,18,24,53,1,5,68,74,12,3,41,56,35,16,56,5,0,87,92
2024,99,2024/6/21,Quarter_Finals,Final_Round,Bangkok,Thailand,Italy,USA,3,0,25,25,25,-,-,21,21,23,-,-,1,11/25 (44%),14/21 (67%),18,13,4,1,-,13,3,14,30,4,3,6,13,1,3,21,25,2,1,17,20,9,8,18,3,0,26,29
2024,99,2024/6/21,Quarter_Finals,Final_Round,Bangkok,Thailand,Italy,USA,3,0,25,25,25,-,-,21,21,23,-,-,2,11/24 (46%),14/22 (64%),19,14,5,0,-,14,2,13,29,5,8,10,23,0,2,22,24,5,1,13,19,13,5,21,1,0,32,33
2024,99,2024/6/21,Quarter_Finals,Final_Round,Bangkok,Thailand,Italy,USA,3,0,25,25,25,-,-,21,21,23,-,-,3,8/25 (32%),17/23 (74%),15,13,2,0,-,13,5,13,31,2,7,8,17,0,0,25,25,5,1,11,17,13,3,17,1,0,29,30
2024,99,2024/6/21,Quarter_Finals,Final_Round,Bangkok,Thailand,USA,Italy,0,3,21,21,23,-,-,25,25,25,-,-,ALL,21/66 (32%),44/74 (59%),55,45,7,3,-,45,23,44,112,7,17,23,47,3,9,54,66,19,1,49,69,39,12,52,16,2,88,106
2024,99,2024/6/21,Quarter_Finals,Final_Round,Bangkok,Thailand,USA,Italy,0,3,21,21,23,-,-,25,25,25,-,-,1,7/21 (33%),14/25 (56%),17,14,2,1,-,14,9,10,33,2,6,8,16,1,1,19,21,6,1,15,22,12,3,15,3,1,28,32
2024,99,2024/6/21,Quarter_Finals,Final_Round,Bangkok,Thailand,USA,Italy,0,3,21,21,23,-,-,25,25,25,-,-,2,8/22 (36%),13/24 (54%),18,15,2,1,-,15,8,18,41,2,8,9,19,1,3,18,22,4,0,18,22,15,5,21,7,0,29,36
2024,99,2024/6/21,Quarter_Finals,Final_Round,Bangkok,Thailand,USA,Italy,0,3,21,21,23,-,-,25,25,25,-,-,3,6/23 (26%),17/25 (68%),20,16,3,1,-,16,6,16,38,3,3,6,12,1,5,17,23,9,0,16,25,12,4,16,6,1,31,38
2024,100,2024/6/21,Quarter_Finals,Final_Round,Bangkok,Thailand,Poland,Türkiye,3,2,20,25,25,19,15,25,22,20,25,11,ALL,46/103 (45%),58/104 (56%),74,51,15,8,-,51,28,48,127,15,21,22,58,8,9,86,103,24,6,64,94,44,14,68,15,0,115,130
2024,100,2024/6/21,Quarter_Finals,Final_Round,Bangkok,Thailand,Poland,Türkiye,3,2,20,25,25,19,15,25,22,20,25,11,1,10/20 (50%),10/25 (40%),14,10,2,2,-,10,9,11,30,2,3,4,9,2,2,16,20,2,3,19,24,7,4,13,0,0,30,30
2024,100,2024/6/21,Quarter_Finals,Final_Round,Bangkok,Thailand,Poland,Türkiye,3,2,20,25,25,19,15,25,22,20,25,11,2,11/25 (44%),14/22 (64%),20,11,5,4,-,11,4,8,23,5,6,4,15,4,2,19,25,2,1,16,19,8,2,11,2,0,22,24
2024,100,2024/6/21,Quarter_Finals,Final_Round,Bangkok,Thailand,Poland,Türkiye,3,2,20,25,25,19,15,25,22,20,25,11,3,12/24 (50%),13/21 (62%),20,14,4,2,-,14,5,13,32,4,3,5,12,2,3,19,24,7,0,12,19,15,5,24,5,0,28,33
2024,100,2024/6/21,Quarter_Finals,Final_Round,Bangkok,Thailand,Poland,Türkiye,3,2,20,25,25,19,15,25,22,20,25,11,4,4/20 (20%),15/24 (63%),11,10,1,0,-,10,6,9,25,1,7,2,10,0,2,18,20,7,2,12,21,9,2,13,4,0,22,26
2024,100,2024/6/21,Quarter_Finals,Final_Round,Bangkok,Thailand,Poland,Türkiye,3,2,20,25,25,19,15,25,22,20,25,11,5,9/14 (64%),6/12 (50%),9,6,3,0,-,6,4,7,17,3,2,7,12,0,0,14,14,6,0,5,11,5,1,7,4,0,13,17
2024,100,2024/6/21,Quarter_Finals,Final_Round,Bangkok,Thailand,Türkiye,Poland,2,3,25,22,20,25,11,20,25,25,19,15,ALL,46/104 (44%),57/103 (55%),82,60,16,6,-,60,34,54,148,16,26,23,65,6,10,88,104,16,8,70,94,55,8,67,13,1,128,142
2024,100,2024/6/21,Quarter_Finals,Final_Round,Bangkok,Thailand,Türkiye,Poland,2,3,25,22,20,25,11,20,25,25,19,15,1,15/25 (60%),10/20 (50%),19,11,5,3,-,11,6,10,27,5,4,7,16,3,1,21,25,1,2,15,18,11,2,13,1,1,26,28
2024,100,2024/6/21,Quarter_Finals,Final_Round,Bangkok,Thailand,Türkiye,Poland,2,3,25,22,20,25,11,20,25,25,19,15,2,8/22 (36%),14/25 (56%),17,15,1,1,-,15,7,8,30,1,6,5,12,1,3,18,22,5,4,14,23,10,1,12,5,0,25,30
2024,100,2024/6/21,Quarter_Finals,Final_Round,Bangkok,Thailand,Türkiye,Poland,2,3,25,22,20,25,11,20,25,25,19,15,3,8/21 (38%),12/24 (50%),16,12,4,0,-,12,7,17,36,4,9,3,16,0,2,19,21,4,2,15,21,18,1,19,4,0,31,35
2024,100,2024/6/21,Quarter_Finals,Final_Round,Bangkok,Thailand,Türkiye,Poland,2,3,25,22,20,25,11,20,25,25,19,15,4,9/24 (38%),16/20 (80%),20,15,3,2,-,15,6,10,31,3,5,2,10,2,3,19,24,3,0,15,18,9,0,12,2,0,24,26
2024,100,2024/6/21,Quarter_Finals,Final_Round,Bangkok,Thailand,Türkiye,Poland,2,3,25,22,20,25,11,20,25,25,19,15,5,6/12 (50%),5/14 (36%),10,7,3,0,-,7,8,9,24,3,2,6,11,0,1,11,12,3,0,11,14,7,4,11,1,0,22,23
2024,101,2024/6/22,Semifinals,Final_Round,Bangkok,Thailand,Italy,Poland,3,0,25,25,25,-,-,18,17,12,-,-,ALL,38/74 (51%),37/48 (77%),56,41,12,3,-,41,7,35,83,12,20,28,60,3,6,65,74,12,2,31,45,39,5,48,7,0,69,76
2024,101,2024/6/22,Semifinals,Final_Round,Bangkok,Thailand,Italy,Poland,3,0,25,25,25,-,-,18,17,12,-,-,1,14/25 (56%),11/18 (61%),19,12,5,2,-,12,5,13,30,5,4,7,16,2,2,21,25,4,2,11,17,13,2,15,3,0,22,25
2024,101,2024/6/22,Semifinals,Final_Round,Bangkok,Thailand,Italy,Poland,3,0,25,25,25,-,-,18,17,12,-,-,2,10/24 (42%),15/18 (83%),18,15,3,0,-,15,0,11,26,3,11,10,24,0,1,23,24,6,0,10,16,12,2,16,1,0,24,25
2024,101,2024/6/22,Semifinals,Final_Round,Bangkok,Thailand,Italy,Poland,3,0,25,25,25,-,-,18,17,12,-,-,3,14/25 (56%),11/12 (92%),19,14,4,1,-,14,2,11,27,4,5,11,20,1,3,21,25,2,0,10,12,14,1,17,3,0,23,26
2024,101,2024/6/22,Semifinals,Final_Round,Bangkok,Thailand,Poland,Italy,0,3,18,17,12,-,-,25,25,25,-,-,ALL,11/48 (23%),36/74 (49%),36,32,2,2,-,32,28,48,108,2,15,12,29,2,3,43,48,10,3,55,68,36,11,49,18,0,88,106
2024,101,2024/6/22,Semifinals,Final_Round,Bangkok,Thailand,Poland,Italy,0,3,18,17,12,-,-,25,25,25,-,-,1,7/18 (39%),11/25 (44%),12,9,1,2,-,9,10,14,33,1,4,6,11,2,1,15,18,3,2,18,23,10,4,15,4,0,28,32
2024,101,2024/6/22,Semifinals,Final_Round,Bangkok,Thailand,Poland,Italy,0,3,18,17,12,-,-,25,25,25,-,-,2,3/18 (17%),14/24 (58%),16,16,0,0,-,16,8,15,39,0,5,3,8,0,2,16,18,3,0,20,23,13,3,17,7,0,31,38
2024,101,2024/6/22,Semifinals,Final_Round,Bangkok,Thailand,Poland,Italy,0,3,18,17,12,-,-,25,25,25,-,-,3,1/12 (8%),11/25 (44%),8,7,1,0,-,7,10,19,36,1,6,3,10,0,0,12,12,4,1,17,22,13,4,17,7,0,29,36
2024,102,2024/6/22,Semifinals,Final_Round,Bangkok,Thailand,Brazil,Japan,2,3,24,25,21,25,12,26,20,25,22,15,ALL,44/107 (41%),63/108 (58%),92,72,16,4,-,72,21,93,186,16,28,39,83,4,11,92,107,34,6,62,102,79,17,109,32,2,151,185
2024,102,2024/6/22,Semifinals,Final_Round,Bangkok,Thailand,Brazil,Japan,2,3,24,25,21,25,12,26,20,25,22,15,1,10/24 (42%),14/26 (54%),19,14,4,1,-,14,4,29,47,4,6,13,23,1,5,18,24,12,1,10,23,19,2,23,9,0,35,44
2024,102,2024/6/22,Semifinals,Final_Round,Bangkok,Thailand,Brazil,Japan,2,3,24,25,21,25,12,26,20,25,22,15,2,10/25 (40%),15/20 (75%),22,20,1,1,-,20,4,17,41,1,4,9,14,1,2,22,25,7,1,11,19,22,5,32,4,0,38,42
2024,102,2024/6/22,Semifinals,Final_Round,Bangkok,Thailand,Brazil,Japan,2,3,24,25,21,25,12,26,20,25,22,15,3,8/21 (38%),13/25 (52%),18,12,5,1,-,12,4,20,36,5,8,9,22,1,2,18,21,5,1,19,25,12,3,18,5,1,31,37
2024,102,2024/6/22,Semifinals,Final_Round,Bangkok,Thailand,Brazil,Japan,2,3,24,25,21,25,12,26,20,25,22,15,4,11/25 (44%),14/22 (64%),21,16,5,0,-,16,6,14,36,5,3,6,14,0,2,23,25,4,2,14,20,16,7,25,9,1,27,37
2024,102,2024/6/22,Semifinals,Final_Round,Bangkok,Thailand,Brazil,Japan,2,3,24,25,21,25,12,26,20,25,22,15,5,5/12 (42%),7/15 (47%),12,10,1,1,-,10,3,13,26,1,7,2,10,1,0,11,12,6,1,8,15,10,0,11,5,0,20,25
2024,102,2024/6/22,Semifinals,Final_Round,Bangkok,Thailand,Japan,Brazil,3,2,26,20,25,22,15,24,25,21,25,12,ALL,45/108 (42%),63/107 (59%),84,68,10,6,-,68,21,95,184,10,27,50,87,6,6,96,108,32,4,59,95,77,21,109,12,2,165,179
2024,102,2024/6/22,Semifinals,Final_Round,Bangkok,Thailand,Japan,Brazil,3,2,26,20,25,22,15,24,25,21,25,12,1,12/26 (46%),14/24 (58%),18,16,1,1,-,16,4,20,40,1,5,16,22,1,3,22,26,7,1,11,19,20,7,32,2,1,38,41
2024,102,2024/6/22,Semifinals,Final_Round,Bangkok,Thailand,Japan,Brazil,3,2,26,20,25,22,15,24,25,21,25,12,2,5/20 (25%),15/25 (60%),15,13,1,1,-,13,3,28,44,1,9,10,20,1,1,18,20,9,1,13,23,17,3,22,1,0,39,40
2024,102,2024/6/22,Semifinals,Final_Round,Bangkok,Thailand,Japan,Brazil,3,2,26,20,25,22,15,24,25,21,25,12,3,12/25 (48%),13/21 (62%),21,17,3,1,-,17,6,18,41,3,5,13,21,1,0,24,25,7,1,10,18,17,3,21,3,1,33,37
2024,102,2024/6/22,Semifinals,Final_Round,Bangkok,Thailand,Japan,Brazil,3,2,26,20,25,22,15,24,25,21,25,12,4,8/22 (36%),14/25 (56%),16,11,3,2,-,11,7,19,37,3,4,5,12,2,2,18,22,5,0,18,23,12,6,19,4,0,33,37
2024,102,2024/6/22,Semifinals,Final_Round,Bangkok,Thailand,Japan,Brazil,3,2,26,20,25,22,15,24,25,21,25,12,5,8/15 (53%),7/12 (58%),14,11,2,1,-,11,1,10,22,2,4,6,12,1,0,14,15,4,1,7,12,11,2,15,2,0,22,24
2024,103,2024/6/23,Final_3rd-4th,Final_Round,Bangkok,Thailand,Brazil,Poland,2,3,21,28,21,25,9,25,26,25,19,15,ALL,36/105 (34%),68/109 (62%),83,63,16,4,-,63,28,71,162,16,33,27,76,4,12,90,106,25,3,74,102,52,13,76,13,1,144,158
2024,103,2024/6/23,Final_3rd-4th,Final_Round,Bangkok,Thailand,Brazil,Poland,2,3,21,28,21,25,9,25,26,25,19,15,1,8/22 (36%),13/24 (54%),15,10,5,0,-,10,9,16,35,5,7,8,20,0,3,19,22,4,0,19,23,11,1,19,3,0,33,36
2024,103,2024/6/23,Final_3rd-4th,Final_Round,Bangkok,Thailand,Brazil,Poland,2,3,21,28,21,25,9,25,26,25,19,15,2,10/27 (37%),18/27 (67%),22,16,5,1,-,16,3,17,36,5,8,7,20,1,3,23,27,7,2,17,26,11,5,18,3,0,33,36
2024,103,2024/6/23,Final_3rd-4th,Final_Round,Bangkok,Thailand,Brazil,Poland,2,3,21,28,21,25,9,25,26,25,19,15,3,7/22 (32%),14/24 (58%),17,14,2,1,-,14,5,15,34,2,7,5,14,1,3,18,22,5,1,17,23,12,5,17,1,1,33,35
2024,103,2024/6/23,Final_3rd-4th,Final_Round,Bangkok,Thailand,Brazil,Poland,2,3,21,28,21,25,9,25,26,25,19,15,4,11/24 (46%),14/20 (70%),22,16,4,2,-,16,5,16,37,4,8,6,18,2,0,23,25,5,0,13,18,13,0,15,4,0,29,33
2024,103,2024/6/23,Final_3rd-4th,Final_Round,Bangkok,Thailand,Brazil,Poland,2,3,21,28,21,25,9,25,26,25,19,15,5,0/10 (0%),9/14 (64%),7,7,0,0,-,7,6,7,20,0,3,1,4,0,3,7,10,4,0,8,12,5,2,7,2,0,16,18
2024,103,2024/6/23,Final_3rd-4th,Final_Round,Bangkok,Thailand,Poland,Brazil,3,2,25,26,25,19,15,21,28,21,25,9,ALL,41/109 (38%),69/105 (66%),88,66,19,3,-,66,25,54,145,19,27,33,79,3,8,99,110,23,4,67,94,61,18,91,22,1,119,142
2024,103,2024/6/23,Final_3rd-4th,Final_Round,Bangkok,Thailand,Poland,Brazil,3,2,25,26,25,19,15,21,28,21,25,9,1,11/24 (46%),14/22 (64%),17,13,4,0,-,13,8,17,38,4,3,8,15,0,1,23,24,6,0,13,19,20,5,25,7,1,29,37
2024,103,2024/6/23,Final_3rd-4th,Final_Round,Bangkok,Thailand,Poland,Brazil,3,2,25,26,25,19,15,21,28,21,25,9,2,9/27 (33%),17/27 (63%),22,18,2,2,-,18,8,11,37,2,8,8,18,2,2,24,28,6,1,17,24,16,6,25,5,0,33,38
2024,103,2024/6/23,Final_3rd-4th,Final_Round,Bangkok,Thailand,Poland,Brazil,3,2,25,26,25,19,15,21,28,21,25,9,3,10/24 (42%),15/22 (68%),20,15,4,1,-,15,4,11,30,4,9,5,18,1,1,22,24,4,1,14,19,12,1,15,5,0,23,28
2024,103,2024/6/23,Final_3rd-4th,Final_Round,Bangkok,Thailand,Poland,Brazil,3,2,25,26,25,19,15,21,28,21,25,9,4,6/20 (30%),13/24 (54%),17,14,3,0,-,14,5,10,29,3,5,7,15,0,2,18,20,4,2,19,25,10,4,19,5,0,24,29
2024,103,2024/6/23,Final_3rd-4th,Final_Round,Bangkok,Thailand,Poland,Brazil,3,2,25,26,25,19,15,21,28,21,25,9,5,5/14 (36%),10/10 (100%),12,6,6,0,-,6,0,5,11,6,2,5,13,0,2,12,14,3,0,4,7,3,2,7,0,0,10,10
2024,104,2024/6/23,Final_1st-2nd,Final_Round,Bangkok,Thailand,Japan,Italy,1,3,17,17,25,20,-,25,25,21,25,-,ALL,23/80 (29%),56/95 (59%),56,52,2,2,-,52,21,106,179,2,22,28,52,2,6,72,80,15,1,70,86,77,19,103,21,0,159,180
2024,104,2024/6/23,Final_1st-2nd,Final_Round,Bangkok,Thailand,Japan,Italy,1,3,17,17,25,20,-,25,25,21,25,-,1,4/17 (24%),13/25 (52%),15,15,0,0,-,15,6,22,43,0,5,8,13,0,1,16,17,5,0,18,23,17,6,24,5,0,38,43
2024,104,2024/6/23,Final_1st-2nd,Final_Round,Bangkok,Thailand,Japan,Italy,1,3,17,17,25,20,-,25,25,21,25,-,2,5/18 (28%),12/24 (50%),12,12,0,0,-,12,7,24,43,0,7,7,14,0,0,18,18,4,0,19,23,18,5,26,6,0,37,43
2024,104,2024/6/23,Final_1st-2nd,Final_Round,Bangkok,Thailand,Japan,Italy,1,3,17,17,25,20,-,25,25,21,25,-,3,8/24 (33%),17/22 (77%),18,14,2,2,-,14,3,34,51,2,5,4,11,2,2,20,24,3,0,17,20,19,3,25,6,0,43,49
2024,104,2024/6/23,Final_1st-2nd,Final_Round,Bangkok,Thailand,Japan,Italy,1,3,17,17,25,20,-,25,25,21,25,-,4,6/21 (29%),14/24 (58%),11,11,0,0,-,11,5,26,42,0,5,9,14,0,3,18,21,3,1,16,20,23,5,28,4,0,41,45
2024,104,2024/6/23,Final_1st-2nd,Final_Round,Bangkok,Thailand,Italy,Japan,3,1,25,25,21,25,-,17,17,25,20,-,ALL,39/95 (41%),57/80 (71%),79,66,12,1,-,66,12,82,160,12,24,51,87,1,10,85,96,12,2,60,74,85,16,114,24,3,132,159
2024,104,2024/6/23,Final_1st-2nd,Final_Round,Bangkok,Thailand,Italy,Japan,3,1,25,25,21,25,-,17,17,25,20,-,1,12/25 (48%),13/17 (76%),19,17,2,0,-,17,0,20,37,2,7,10,19,0,2,23,25,2,0,14,16,18,5,26,5,0,31,36
2024,104,2024/6/23,Final_1st-2nd,Final_Round,Bangkok,Thailand,Italy,Japan,3,1,25,25,21,25,-,17,17,25,20,-,2,12/24 (50%),13/18 (72%),22,17,5,0,-,17,3,21,41,5,5,14,24,0,1,23,24,3,0,15,18,22,4,28,10,1,31,42
2024,104,2024/6/23,Final_1st-2nd,Final_Round,Bangkok,Thailand,Italy,Japan,3,1,25,25,21,25,-,17,17,25,20,-,3,5/22 (23%),16/24 (67%),18,16,2,0,-,16,5,20,41,2,5,17,24,0,3,20,23,1,2,19,22,23,4,30,3,1,38,42
2024,104,2024/6/23,Final_1st-2nd,Final_Round,Bangkok,Thailand,Italy,Japan,3,1,25,25,21,25,-,17,17,25,20,-,4,10/24 (42%),15/21 (71%),20,16,3,1,-,16,4,21,41,3,7,10,20,1,4,19,24,6,0,12,18,22,3,30,6,1,32,39
