Season,Match,Y/M/D,Pool,Week,City,Country,Team,VS_Team,SET_Won,SET_Lost,Point1,Point2,Point3,Point4,Point5,VS_Point1,VS_Point2,VS_Point3,VS_Point4,VS_Point5,SET,Player No,Player Name,C,Position,SCORING_Total ABS,SCORING_Attack Points,SCORING_Block Points,SCORING_Serve Points,SCORING_Errors,SCORING_Efficiency %,ATTACK_Point,ATTACK_Errors,ATTACK_Attempts,ATTACK_Total,ATTACK_Efficiency %,BLOCK_Point,BLOCK_Errors,BLOCK_Touches,BLOCK_Total,BLOCK_Efficiency %,SERVE_Point,SERVE_Errors,SERVE_Attempts,SERVE_Total,SERVE_Efficiency %,RECEPTION_Successful,RECEPTION_Errors,RECEPTION_Attempts,RECEPTION_Total,RECEPTION_Efficiency %,DIG_Digs,DIG_Errors,DIG_Total,DIG_Efficiency %,SET_Point,SET_Errors,SET_Attempts,SET_Total,SET_Efficiency %
2024,1,2024/5/14,1,1,Antalya,Türkiye,Bulgaria,Netherlands,0,3,14 ,20 ,22 ,-,-,25 ,25 ,25 ,-,-,SET 1,29,Nikolova ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,1,2024/5/14,1,1,Antalya,Türkiye,Bulgaria,Netherlands,0,3,14 ,20 ,22 ,-,-,25 ,25 ,25 ,-,-,SET 2,5,Yordanova ,-,OH,3,3,0,0,-,20,3,1,4,8,25,0,0,0,0,-,0,0,2,2,0,0,1,11,12,-8.33,1,2,3,-33.33,0,0,0,0,-
2024,1,2024/5/14,1,1,Antalya,Türkiye,Bulgaria,Netherlands,0,3,14 ,20 ,22 ,-,-,25 ,25 ,25 ,-,-,SET 2,6,Paskova,C,OH,4,3,0,1,-,14.29,3,1,3,7,28.57,0,1,1,2,-50,1,0,4,5,20,2,0,3,5,40,1,1,2,0,0,0,2,2,0
2024,1,2024/5/14,1,1,Antalya,Türkiye,Bulgaria,Netherlands,0,3,14 ,20 ,22 ,-,-,25 ,25 ,25 ,-,-,SET 2,8,Barakova ,-,S,2,1,1,0,-,20,1,0,0,1,100,1,0,1,2,50,0,1,1,2,-50,0,0,0,0,-,5,1,7,57.14,3,0,17,20,15
2024,1,2024/5/14,1,1,Antalya,Türkiye,Bulgaria,Netherlands,0,3,14 ,20 ,22 ,-,-,25 ,25 ,25 ,-,-,SET 2,9,Becheva ,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,1,2024/5/14,1,1,Antalya,Türkiye,Bulgaria,Netherlands,0,3,14 ,20 ,22 ,-,-,25 ,25 ,25 ,-,-,SET 2,10,Rachkovska ,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,1,2024/5/14,1,1,Antalya,Türkiye,Bulgaria,Netherlands,0,3,14 ,20 ,22 ,-,-,25 ,25 ,25 ,-,-,SET 2,11,Krivoshiyska ,-,MB,2,0,2,0,-,0,0,0,1,1,0,2,1,1,4,25,0,1,2,3,-33.33,0,0,0,0,-,0,1,1,-100,0,0,2,2,0
2024,1,2024/5/14,1,1,Antalya,Türkiye,Bulgaria,Netherlands,0,3,14 ,20 ,22 ,-,-,25 ,25 ,25 ,-,-,SET 2,12,Dudova ,-,O,3,3,0,0,-,-11.76,3,1,5,9,22.22,0,2,2,4,-50,0,2,2,4,-50,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,1,2024/5/14,1,1,Antalya,Türkiye,Bulgaria,Netherlands,0,3,14 ,20 ,22 ,-,-,25 ,25 ,25 ,-,-,SET 2,13,Pashkuleva ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,1,2024/5/14,1,1,Antalya,Türkiye,Bulgaria,Netherlands,0,3,14 ,20 ,22 ,-,-,25 ,25 ,25 ,-,-,SET 2,14,B. Saykova ,-,MB,2,2,0,0,-,11.11,2,0,1,3,66.67,0,1,1,2,-50,0,0,4,4,0,0,0,0,0,-,2,0,2,100,0,0,2,2,0
2024,1,2024/5/14,1,1,Antalya,Türkiye,Bulgaria,Netherlands,0,3,14 ,20 ,22 ,-,-,25 ,25 ,25 ,-,-,SET 2,15,Todorova ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,5,5,0,5,1,6,66.67,0,0,4,4,0
